ProductId,UserId,Score
678f7ef2fb533fe0d80115f3,A1MZCG3ROHI3DA,5
678f7ef2fb533fe0d80115f3,A19123D9G66E0O,5
678f8010fb533fe0d801164a,A2I1FCE78576GM,4
678f84bafb533fe0d80117e1,A11WG5L22Z9QOV,2
678f811efb533fe0d80116b7,A5UJFO0JDLB4J,5
678f8062fb533fe0d801166d,A21VQDGHP3T7Y,4
678f811efb533fe0d80116b7,A1IC4FI9SUH97Q,4
678f820dfb533fe0d80116da,A2VOKQWDKKJCC3,5
678f831cfb533fe0d8011708,AX0O6M5AWL4OV,5
678f8372fb533fe0d8011743,A1Z7MYGPH9FE24,1
678f83e5fb533fe0d8011762,AAUICTIUBVU7R,5
678f8468fb533fe0d80117c3,A1ZMS3LQ95Y7U4,5
678f989efb533fe0d8011d85,AIGX79AW2F8KL,5
678f84bafb533fe0d80117e1,A3A65FJ5TKX64Z,1
678f8502fb533fe0d801181a,A1NIUOTE0N2SAN,2
678f8761fb533fe0d80118cf,A21TAJGNDZGIQS,5
678f881efb533fe0d8011910,A2I4DN20KYIXH3,5
678f88b3fb533fe0d801193d,A1DDKF0720PJ72,5
678f895ffb533fe0d8011993,A2YCGQBPIUN42K,5
678f8abcfb533fe0d80119c3,A15N5N6W2AORXT,5
678f8062fb533fe0d801166d,A1X7F9IS5VNO18,5
678f93b1fb533fe0d8011bc5,A2TI22VQTASEG,5
678f8bdefb533fe0d80119da,A30PRQ0JGM0ZQU,5
678f927afb533fe0d8011b44,A39S79CVZNR40W,5
678f9a4bfb533fe0d8011e5d,A1GBZCL326K4GN,5
678f92fefb533fe0d8011b72,A2XJK5YEQYTU3O,5
678f8468fb533fe0d80117c3,A263T0EFU3GJA5,5
678f9350fb533fe0d8011b95,A2NVX117EFIW7Q,3
678f93b1fb533fe0d8011bc5,A3HNADBFO4LTG,1
678f93fefb533fe0d8011be3,A2M2BEDOU8HHJ,3
678f9457fb533fe0d8011c1b,A3GE8K069JW4WK,5
678f94e6fb533fe0d8011c3e,A2AP040QO3RGYN,5
678f95b6fb533fe0d8011c8e,A195CH5A6HWS8V,5
678f9602fb533fe0d8011cc0,ANJ3KYZ7MSBL6,3
678f97fffb533fe0d8011d40,A19383UCWOW7Z9,4
678f989efb533fe0d8011d85,A18KY46L2KOTAJ,1
678f831cfb533fe0d8011708,A3C26HADK8V9RF,5
678f997dfb533fe0d8011dff,A28UPFWO3VFXZF,5
678f9a04fb533fe0d8011e41,A2IESVZ5UOQBXJ,2
678f9a4bfb533fe0d8011e5d,AJHOQI0PH83A4,5
678f8372fb533fe0d8011743,A2Y8ISBLBKS74N,5
678f9cd7fb533fe0d8011f82,A330HZUZ42YUR1,5
678f9d10fb533fe0d8011f9d,ATDIMAXQYWJTC,4
678f9602fb533fe0d8011cc0,AA3ADS2NJS6D4,5
678f9d51fb533fe0d8011faa,A1IGL92JOSW6A2,4
678f895ffb533fe0d8011993,A19GSC3QMK694Q,2
678f7832fb533fe0d801153f,A2RWDO5KYG0BC6,5
678f9602fb533fe0d8011cc0,A1DQ63AUKU9DQE,3
678f7ef2fb533fe0d80115f3,AMX9UROZHVWKG,5
678f8010fb533fe0d801164a,A2L35P0VQE7LBN,2
678f8062fb533fe0d801166d,A1DS0HBUCP5INL,3
678f811efb533fe0d80116b7,AJRFZ0VZ0LD26,4
678f9a4bfb533fe0d8011e5d,A1N8SJ6Q5OX62H,5
678f811efb533fe0d80116b7,A281G4F0B1PZJI,5
678f820dfb533fe0d80116da,ADI12V2SGHF4A,2
678f831cfb533fe0d8011708,A3CI9DSB6Z76JF,5
678f9602fb533fe0d8011cc0,AD3HEDBKX7XPR,4
678f7ef2fb533fe0d80115f3,A1PR2ON667KV09,1
678f8372fb533fe0d8011743,A8NQ0CJBJR3E1,1
678f83e5fb533fe0d8011762,A2XF8GE1UM27OZ,1
678f8468fb533fe0d80117c3,A3803WJRU9EI5V,5
678f84bafb533fe0d80117e1,A1VRT6EZE9PYSZ,5
678f8502fb533fe0d801181a,AVAPOEQFWFSSN,5
678f8010fb533fe0d801164a,AX668BUQRHI7C,4
678f8761fb533fe0d80118cf,A1112XHHNQ9CMN,5
678f881efb533fe0d8011910,A2EE7KH0YTLJEG,5
678f88b3fb533fe0d801193d,A3FV49UWIAA9BT,5
678f895ffb533fe0d8011993,A3SJZ8ZS6PDTYS,3
678f8abcfb533fe0d80119c3,A352PZ9BSFX4CV,5
678f8bdefb533fe0d80119da,A2QDY00MAJ5XZ9,1
678f8761fb533fe0d80118cf,A13K3ZLWAWN1EI,4
678f83e5fb533fe0d8011762,A323JZ61PCO47U,4
678f927afb533fe0d8011b44,A14OQZGIDPAKQQ,5
678f92fefb533fe0d8011b72,A1BQZTI8483EZ9,5
678f9350fb533fe0d8011b95,A3G2EXOTZ2XLAJ,5
678f8761fb533fe0d80118cf,A1LTNRGWZFY4C9,5
678f93b1fb533fe0d8011bc5,A3LK1J9HHYD1CX,5
678f93fefb533fe0d8011be3,A2MGH8QG2UOWR,5
678f831cfb533fe0d8011708,A2KSO2JHIASBSW,5
678f9457fb533fe0d8011c1b,A3Q1D0AEVLN8QE,1
678f94e6fb533fe0d8011c3e,A375BAYCBNR8VB,5
678f95b6fb533fe0d8011c8e,A1KL1PISZHDLSK,5
678f88b3fb533fe0d801193d,A20VX7F4164FVC,4
678f8761fb533fe0d80118cf,A141GGRXSHP17I,5
678f9602fb533fe0d8011cc0,A3DXJF6N9E3U70,5
678f97fffb533fe0d8011d40,A1E2NE8NOLTSMT,4
678f989efb533fe0d8011d85,A2IUN8DVEPZOX4,5
678f997dfb533fe0d8011dff,A1EP5LFC07MZ6Y,5
678f8010fb533fe0d801164a,A2IXD9H3NZXCHK,5
678f9a04fb533fe0d8011e41,A3V1A3C9DTLPME,4
678f989efb533fe0d8011d85,A1WOTY2FW1GBLR,1
678f9a4bfb533fe0d8011e5d,A1UOV1B1MEBHJV,2
678f9cd7fb533fe0d8011f82,A8FJHPCMKR28F,5
678f9d10fb533fe0d8011f9d,A3N89BO2NQV7FR,5
678f9457fb533fe0d8011c1b,A2DV8LVZC5U59N,1
678f9d51fb533fe0d8011faa,A1C6FCIAH1SJG5,4
678f7832fb533fe0d801153f,APP8XWYYV4PAA,1
678f7ef2fb533fe0d80115f3,A3EBLZM17S0GV6,2
678f8010fb533fe0d801164a,A1D3I0AQNZ66FP,5
678f8062fb533fe0d801166d,A18TVSHTOLXXOM,1
678f8468fb533fe0d80117c3,A1BICL80AAOC47,5
678f811efb533fe0d80116b7,A28QH292WLWZY,3
678f820dfb533fe0d80116da,A1QXTPL3OFJ97M,5
678f93fefb533fe0d8011be3,A3VYIPLGEUGLCW,5
678f831cfb533fe0d8011708,A2KWCDL2O8TDLU,5
678f8372fb533fe0d8011743,A1UUCCX91WBUIL,1
678f95b6fb533fe0d8011c8e,A3EJ8XHVDC0CWH,4
678f83e5fb533fe0d8011762,A1QE42IUXDPTU4,2
678f9a04fb533fe0d8011e41,A1H8JUI9GNQKNR,4
678f8468fb533fe0d80117c3,A1UBSC80601DN1,5
678f84bafb533fe0d80117e1,AQH6E2QXKX4HI,5
678f8502fb533fe0d801181a,A2XUJ27LO4QB0B,5
678f8761fb533fe0d80118cf,A16AXKSKXNQ1D1,5
678f881efb533fe0d8011910,A1NFR6I9KSUR6M,3
678f8bdefb533fe0d80119da,A2RZHSCYVNBAKU,5
678f88b3fb533fe0d801193d,A1EUFA5IXAX5Z1,4
678f895ffb533fe0d8011993,A1JQONU9NW9F0Z,5
678f8abcfb533fe0d80119c3,A1BSPJOR01G0Z0,4
678f8bdefb533fe0d80119da,ATW0ZY70GL0HD,4
678f927afb533fe0d8011b44,A3052CVMM9XI8K,5
678f92fefb533fe0d8011b72,ALYY5MTGERC0B,2
678f9457fb533fe0d8011c1b,A18UXXO8HFFB3Z,5
678f9350fb533fe0d8011b95,A21NVFKZQH4A5D,5
678f93b1fb533fe0d8011bc5,A3UB8E6M4L898J,5
678f93fefb533fe0d8011be3,A33ILUWCKQPRT0,5
678f7832fb533fe0d801153f,A166CNCHL42AOE,1
678f9457fb533fe0d8011c1b,AJNW2SVETWAW1,4
678f94e6fb533fe0d8011c3e,A3DRRWH0YZTJGX,5
678f95b6fb533fe0d8011c8e,A1RDCYE5N8CQ8P,4
678f9602fb533fe0d8011cc0,A313XVQUBXO17R,5
678f97fffb533fe0d8011d40,A92553I0QTSGG,4
678f989efb533fe0d8011d85,AYIHIIOO7Z6P0,5
678f997dfb533fe0d8011dff,AQYH2DHP78S83,5
678f9a04fb533fe0d8011e41,A1EAUCKY9IND6F,3
678f8bdefb533fe0d80119da,A2JZ8T64YZDQSI,4
678f9a4bfb533fe0d8011e5d,A23PX17ZZ2UH69,5
678f9cd7fb533fe0d8011f82,A2H213RU9SV4YU,2
678f9d10fb533fe0d8011f9d,A1026ML1CKSMR1,5
678f9d51fb533fe0d8011faa,A37B5UD233DOF,1
678f7832fb533fe0d801153f,A1723LMX4HHXLL,2
678f927afb533fe0d8011b44,A20XXP75CUBWAG,1
678f7ef2fb533fe0d80115f3,A1L9E4OA926W9B,2
678f8010fb533fe0d801164a,A25B2PE3R4W12A,5
678f8062fb533fe0d801166d,A36CS6VAKXUY1J,1
678f97fffb533fe0d8011d40,A3AWS37M74KOZK,5
678f9350fb533fe0d8011b95,A2DHA9BIS3NB2H,1
678f811efb533fe0d80116b7,A2Y4S4CNGKF21S,3
678f9350fb533fe0d8011b95,A3BXLS8YIE4DTY,5
678f8010fb533fe0d801164a,A2CJFTFVC8L2LH,5
678f820dfb533fe0d80116da,A28J2SWLFS8Z5L,2
678f831cfb533fe0d8011708,AXJ1QYBUL86ON,5
678f8372fb533fe0d8011743,A34GNU841S0YUF,1
678f83e5fb533fe0d8011762,A2P9HXGTO5LFFC,5
678f8468fb533fe0d80117c3,AJ4N1F0LLV4F3,5
678f84bafb533fe0d80117e1,A2L9QURGTPUFTM,4
678f8502fb533fe0d801181a,AKN6RCE4N29HJ,5
678f8761fb533fe0d80118cf,A1HSQF891SY6TG,5
678f9350fb533fe0d8011b95,A3J6N95DIJTPVH,5
678f895ffb533fe0d8011993,A1Q8QT6GOH6SEX,5
678f881efb533fe0d8011910,A1ILEJCH1JA0SB,5
678f88b3fb533fe0d801193d,A1D9CI50OCJFDH,5
678f895ffb533fe0d8011993,A1U8VI6I2MFEU8,5
678f8abcfb533fe0d80119c3,A1FQOKC3TZSYVT,5
678f8bdefb533fe0d80119da,A2HXJ9MTXIOO5I,1
678f927afb533fe0d8011b44,A1TBBEFGJC49ZX,5
678f92fefb533fe0d8011b72,A2MTPVXL6HD5VP,4
678f9350fb533fe0d8011b95,A3NDN8M6LXGX9K,5
678f93b1fb533fe0d8011bc5,A3S1OKF34AKJHO,4
678f7ef2fb533fe0d80115f3,ASJZIXGRCKBHZ,2
678f93fefb533fe0d8011be3,A3GJQ3W0T0KWEO,5
678f9457fb533fe0d8011c1b,A2MZILTNGOIVWT,4
678f94e6fb533fe0d8011c3e,ARG2SXX77APRQ,1
678f95b6fb533fe0d8011c8e,A2OTUWUSH49XIN,5
678f83e5fb533fe0d8011762,AB3XJK543W027,5
678f9602fb533fe0d8011cc0,A2HP05JRLMYFI8,1
678f97fffb533fe0d8011d40,A1A3NLJO4O3YIG,5
678f989efb533fe0d8011d85,A3M174IC0VXOS2,5
678f997dfb533fe0d8011dff,AZE2R9FQHPUM7,4
678f9a04fb533fe0d8011e41,A14MF2Z7RUVKVV,2
678f9a4bfb533fe0d8011e5d,AM9LRYG6YXV83,2
678f9cd7fb533fe0d8011f82,A2YB7DLC3FOR7W,2
678f9d10fb533fe0d8011f9d,A3C0DP30BHACF2,5
678f9602fb533fe0d8011cc0,ARTFKS324GPLK,5
678f9d51fb533fe0d8011faa,A3GLNZMOBLB710,5
678f7832fb533fe0d801153f,A34Z4PU2VOFGFQ,5
678f8062fb533fe0d801166d,A2V9DTXTQ5YIMK,3
678f7ef2fb533fe0d80115f3,A8FJHPCMKR28F,2
678f8010fb533fe0d801164a,A1RRHET1QIP1YK,5
678f9457fb533fe0d8011c1b,A2469RXJ64O97N,5
678f84bafb533fe0d80117e1,A3NQ9VAIRIRTZL,5
678f8062fb533fe0d801166d,A8NWJUAKUT0EA,1
678f989efb533fe0d8011d85,A6GJIS300IU34,5
678f811efb533fe0d80116b7,A2OJQDH12SOUT9,5
678f927afb533fe0d8011b44,A2CTADZ9VISBAQ,5
678f820dfb533fe0d80116da,A2BVWW7ZE72K5T,3
678f831cfb533fe0d8011708,ATIAD2WL24IPS,5
678f8372fb533fe0d8011743,A25V1QM62ZTU9Y,1
678f83e5fb533fe0d8011762,A2M687HYOW9JFW,5
678f8468fb533fe0d80117c3,A39VNMJ7SX7HR9,5
678f84bafb533fe0d80117e1,A2SWOU68X2G4FD,5
678f8502fb533fe0d801181a,A1I5VKRAPDK16W,5
678f8761fb533fe0d80118cf,A32ENUZY4PFGF6,5
678f881efb533fe0d8011910,A3M7DV79N41DYM,4
678f881efb533fe0d8011910,A3TJ7A7FO4GM47,5
678f83e5fb533fe0d8011762,A3K9QK5VTOWDQA,5
678f881efb533fe0d8011910,A7SX8RMGJ6MQC,5
678f88b3fb533fe0d801193d,A2E7RX6AFUDQEX,4
678f895ffb533fe0d8011993,A2QJT09KWEDR6W,5
678f8abcfb533fe0d80119c3,A2OZPL96MVDILY,5
678f8bdefb533fe0d80119da,A2QGNZ4SB2QG6R,1
678f9602fb533fe0d8011cc0,A3VJ27010XUWTF,3
678f927afb533fe0d8011b44,AP6OASOXU68AF,5
678f92fefb533fe0d8011b72,AE4IQH74KZ2L6,5
678f83e5fb533fe0d8011762,A27Y2U5QTXJ5BE,5
678f9350fb533fe0d8011b95,A2M6TBT2IW37X6,4
678f93b1fb533fe0d8011bc5,A2MWVKE1XWJEXB,4
678f93fefb533fe0d8011be3,A1DPAA6Y169RAW,5
678f9457fb533fe0d8011c1b,A1YJMG0QJXZLD4,3
678f8bdefb533fe0d80119da,ANNGQJC6V079T,5
678f94e6fb533fe0d8011c3e,A1Q85UQZ94JQWB,5
678f9d51fb533fe0d8011faa,A1AFMH35Y6W4G0,5
678f95b6fb533fe0d8011c8e,A24ZXLJTIBBEBB,1
678f9602fb533fe0d8011cc0,A5HV9B63WOVNW,5
678f97fffb533fe0d8011d40,A1HKW2TELCHGLL,5
678f997dfb533fe0d8011dff,A291S9ZCA0JYVN,5
678f989efb533fe0d8011d85,AKJZB7XUZIWMU,5
678f927afb533fe0d8011b44,ACMOYBP2OVDEQ,5
678f95b6fb533fe0d8011c8e,AOXN6NCPJDCW5,1
678f997dfb533fe0d8011dff,A25HJ1RTKSDR7M,5
678f9a04fb533fe0d8011e41,A26CZI06AC8DE5,1
678f9a4bfb533fe0d8011e5d,A19SSOBFN5YOYP,5
678f9457fb533fe0d8011c1b,A2OCNYXGDJ9D9O,5
678f9cd7fb533fe0d8011f82,A7K6Q9CTHXCLL,5
678f9d10fb533fe0d8011f9d,APMHM48QR1RFF,5
678f9d51fb533fe0d8011faa,A1FWMW42ZN7TX,4
678f7832fb533fe0d801153f,A3D0HMC6RQT0N0,1
678f7ef2fb533fe0d80115f3,A3R2YB0WTTB0IJ,4
678f8010fb533fe0d801164a,A1GT9XFMWFJ0I7,5
678f997dfb533fe0d8011dff,A2IWGMYBA7S4DS,5
678f93b1fb533fe0d8011bc5,A10Z8FC0SMU5VQ,5
678f8062fb533fe0d801166d,A2XGFHVJIAMBZ5,1
678f811efb533fe0d80116b7,A1G8BC99793QKB,4
678f895ffb533fe0d8011993,A29OX3XJ0QDI02,1
678f820dfb533fe0d80116da,A1U50LBZWVNXBG,5
678f831cfb533fe0d8011708,A175XH51ULWXXN,1
678f8372fb533fe0d8011743,AD99DS7T8FTDJ,5
678f83e5fb533fe0d8011762,ACT4UWRN7YMQS,5
678f8468fb533fe0d80117c3,A1MMFSW19AM019,3
678f84bafb533fe0d80117e1,AR05FHB8C6FVM,5
678f997dfb533fe0d8011dff,A29BHW9YT2FZ77,3
678f8502fb533fe0d801181a,A2Z01X6BIVQYYM,4
678f881efb533fe0d8011910,AEHBF6X3ASN0W,5
678f8761fb533fe0d80118cf,A2BOGWVZ40AKPO,4
678f881efb533fe0d8011910,A8VO12RNIXT5J,1
678f88b3fb533fe0d801193d,AEOUYZFV12AYK,5
678f895ffb533fe0d8011993,A3G2PMWCPMGMWO,5
678f8abcfb533fe0d80119c3,A28ZHUVI947WUS,4
678f8bdefb533fe0d80119da,A18NS2LFYCLOTH,1
678f927afb533fe0d8011b44,A1BVCH82W0M2W2,4
678f92fefb533fe0d8011b72,A3LCW5H7XK5B22,5
678f831cfb533fe0d8011708,A16YSBBPTGJZ67,5
678f9350fb533fe0d8011b95,A2XYS1UUN1EXPW,5
678f93b1fb533fe0d8011bc5,A1M7Y63Y5GYJI1,4
678f93fefb533fe0d8011be3,A1D7HM0MMEAKUN,3
678f9457fb533fe0d8011c1b,A13XJQ5OHFWNAU,5
678f94e6fb533fe0d8011c3e,AK9IUJCUYR2GQ,4
678f95b6fb533fe0d8011c8e,AMTFPI7ZAZDGV,5
678f7ef2fb533fe0d80115f3,AWT0ABIUBSJJU,5
678f8010fb533fe0d801164a,A2RL1RS6PWUHWI,4
678f9602fb533fe0d8011cc0,A2GFLQPPZFRJ7B,5
678f84bafb533fe0d80117e1,A2OPQC63X2Z9K3,5
678f97fffb533fe0d8011d40,A1V9D8OR67W612,5
678f989efb533fe0d8011d85,AGVKDNNHSTD20,1
678f997dfb533fe0d8011dff,A2EIKJ2XFU6J9T,4
678f9a04fb533fe0d8011e41,ACEA95FQS1AVP,3
678f9457fb533fe0d8011c1b,A3PPO8PP6YZNCE,1
678f8bdefb533fe0d80119da,A7UK8IV6EQ4CH,1
678f8372fb533fe0d8011743,A1F7OWM028TOR2,1
678f9d10fb533fe0d8011f9d,A1BD342U8BF3UC,1
678f9a4bfb533fe0d8011e5d,A181F6JKJEO13X,5
678f9cd7fb533fe0d8011f82,A3KN276AY5TNOZ,5
678f881efb533fe0d8011910,A2C98HWMW9TVQ4,5
678f9d10fb533fe0d8011f9d,A1YR572Y28Q2Z6,5
678f8372fb533fe0d8011743,A3KX264X8QS2V3,3
678f9d51fb533fe0d8011faa,A2WJ8VC73455SJ,5
678f7832fb533fe0d801153f,A35N4XG85NCPE1,5
678f7ef2fb533fe0d80115f3,A2LEBZB3A2OPW5,2
678f8010fb533fe0d801164a,AS4TWRZ0COVKX,5
678f8372fb533fe0d8011743,A1NK86G7OK4E54,3
678f8062fb533fe0d801166d,AA8MPC7MWC3CA,1
678f9457fb533fe0d8011c1b,A21W046H38TX5T,1
678f811efb533fe0d80116b7,AMDTFUIUBIR0Q,5
678f820dfb533fe0d80116da,AEOQ4YVROHUDU,5
678f831cfb533fe0d8011708,A3EDQ2GO84QEBB,5
678f8372fb533fe0d8011743,A2R5MRFNUAAOIZ,1
678f83e5fb533fe0d8011762,AO1SY0B9P7YZL,5
678f8468fb533fe0d80117c3,A1J8AC2ZOXK4K7,1
678f84bafb533fe0d80117e1,A2F09TCPD2FVLT,1
678f8502fb533fe0d801181a,AZYW6LUFW2RFN,5
678f8761fb533fe0d80118cf,A19QY5N9H43P0F,5
678f881efb533fe0d8011910,A27L5L6I7OSV5B,1
678f88b3fb533fe0d801193d,A3PBW4J3XO1Q5F,5
678f895ffb533fe0d8011993,ABTKZKAWOK4DC,5
678f8abcfb533fe0d80119c3,AZH0N43QKE3EA,5
678f8bdefb533fe0d80119da,A18OAHIAR21NOV,5
678f927afb533fe0d8011b44,A2R4BNNO98V4A2,2
678f97fffb533fe0d8011d40,A2QV9NHU89KVC9,5
678f92fefb533fe0d8011b72,A3V0D97QKXDN5R,5
678f9350fb533fe0d8011b95,A1D9CI50OCJFDH,5
678f93b1fb533fe0d8011bc5,A3UM21M6P8V721,1
678f93fefb533fe0d8011be3,A3H6MS8FUAWEK3,5
678f9cd7fb533fe0d8011f82,AXG6BXIZFGS2N,5
678f9457fb533fe0d8011c1b,A2EVWMAY57OYK4,4
678f94e6fb533fe0d8011c3e,A1D6AMH6WH4DBW,5
678f9a04fb533fe0d8011e41,A16PLVO6LJVMYN,5
678f8372fb533fe0d8011743,A2NP1ZBODTD8MN,1
678f83e5fb533fe0d8011762,A1U0JTRGGRVYQJ,5
678f95b6fb533fe0d8011c8e,AR67O0WQY9LTE,5
678f9602fb533fe0d8011cc0,AM78WFHEBDBGM,5
678f97fffb533fe0d8011d40,A3FNN4HK21CME3,5
678f989efb533fe0d8011d85,A29M5SDRCM9IFM,5
678f997dfb533fe0d8011dff,A3P9DM6BVACFQE,5
678f93b1fb533fe0d8011bc5,A3H7X9EFF9RK4J,5
678f9a04fb533fe0d8011e41,A1QQAM9C1BHI5T,5
678f7832fb533fe0d801153f,AN0U0GNJJPEUR,1
678f9a4bfb533fe0d8011e5d,A3UUW36WZXUR85,1
678f9cd7fb533fe0d8011f82,A13CP8PTLEFZJZ,5
678f9d10fb533fe0d8011f9d,A364G7X2C85G36,5
678f9d51fb533fe0d8011faa,A2K7BU5J8LYGRT,5
678f88b3fb533fe0d801193d,A1VKHJ64DKDK2Y,5
678f7832fb533fe0d801153f,A1T4I7WHH16W8Z,5
678f7ef2fb533fe0d80115f3,A10E6TDC6H6FBJ,4
678f9602fb533fe0d8011cc0,A2AWH1BQSIU5CG,5
678f8010fb533fe0d801164a,A3C066QR39SACD,5
678f7832fb533fe0d801153f,A1MYSCDZ4UW21P,5
678f8062fb533fe0d801166d,A3J171NBGIBYAW,4
678f811efb533fe0d80116b7,A1G787UFHGG85,5
678f820dfb533fe0d80116da,A2BT4NQWOUS5C0,5
678f93fefb533fe0d8011be3,A1I2DOO9NQI32A,5
678f831cfb533fe0d8011708,A2VOBW3DQMRDTB,5
678f8372fb533fe0d8011743,AHSVU6B7EADS1,1
678f83e5fb533fe0d8011762,A2EZ0R4ZCKAHLB,5
678f8468fb533fe0d80117c3,AKI6X9S2T08LO,5
678f84bafb533fe0d80117e1,A2RMVKGPSIISC0,5
678f8502fb533fe0d801181a,AD15YMGAUGXFB,5
678f8761fb533fe0d80118cf,A70NFM6KHU24F,4
678f8062fb533fe0d801166d,AB094YABX21WQ,1
678f881efb533fe0d8011910,A5YO6D3KN7GDR,5
678f88b3fb533fe0d801193d,A2OALV46QW6UL8,5
678f895ffb533fe0d8011993,A210P8CFMVIULE,5
678f8abcfb533fe0d80119c3,AHIQR6EK0VWTJ,5
678f8372fb533fe0d8011743,A1HS55TIAPZP4C,5
678f8bdefb533fe0d80119da,A3TX3M1M2C9BQR,1
678f927afb533fe0d8011b44,A1I2U8NT5J6P1N,5
678f92fefb533fe0d8011b72,A1Z4GII5CHCDG7,5
678f9350fb533fe0d8011b95,A1Y09QLADQYQJG,5
678f93b1fb533fe0d8011bc5,AF5UVU0D8OOCD,4
678f9cd7fb533fe0d8011f82,A2SEQ7ENUSI0PP,5
678f93fefb533fe0d8011be3,A11ED8O95W2103,5
678f9457fb533fe0d8011c1b,A26RQ1Q8TFDEQ6,5
678f94e6fb533fe0d8011c3e,A3NEAETOSXDBOM,5
678f989efb533fe0d8011d85,AV2LH26CN07MT,3
678f820dfb533fe0d80116da,A1RNKP4W75FOJE,5
678f95b6fb533fe0d8011c8e,A11JGAWH1AF5N0,5
678f989efb533fe0d8011d85,A1WOO2G7ECIP10,5
678f8372fb533fe0d8011743,AMJMCNBGM2UN9,1
678f9602fb533fe0d8011cc0,A3LFFXDUEMR34O,5
678f97fffb533fe0d8011d40,A26J3F2WEKBPIA,5
678f820dfb533fe0d80116da,A3TNYNA2360NPA,4
678f989efb533fe0d8011d85,A1UASHB4ZP8ZXL,5
678f997dfb533fe0d8011dff,AHX1VRNLDFT5Y,5
678f9a04fb533fe0d8011e41,AH18JCRUKGUQP,5
678f9a4bfb533fe0d8011e5d,A34VCCL1YO6D0I,4
678f9cd7fb533fe0d8011f82,A19YZFCF14CM6O,5
678f9d10fb533fe0d8011f9d,AJEZJLIQ5JO8D,5
678f9d51fb533fe0d8011faa,A16Z7HTSDSCQV,5
678f989efb533fe0d8011d85,A1A9IXPH6FOLCW,5
678f7832fb533fe0d801153f,AIEEK7AHXKZCC,2
678f7ef2fb533fe0d80115f3,A2ORB63JQBR43L,2
678f8468fb533fe0d80117c3,A6GQN2JPZ9HHO,1
678f8010fb533fe0d801164a,A39PE92UTLIR9X,5
678f8062fb533fe0d801166d,A2G5IY8IRYQCCJ,5
678f95b6fb533fe0d8011c8e,A2L7M1TT7T843O,5
678f811efb533fe0d80116b7,AESI09UPY66A,5
678f820dfb533fe0d80116da,A1QHYKHBGQSTA8,5
678f831cfb533fe0d8011708,A2TLPHO6D1IJI7,3
678f8372fb533fe0d8011743,A1J1U6VVUWDRL4,1
678f83e5fb533fe0d8011762,A215G00GKY3KR8,5
678f8468fb533fe0d80117c3,A2RZGTVP4K428O,5
678f84bafb533fe0d80117e1,A2EPQ0X20XEWC4,4
678f8502fb533fe0d801181a,ABQ4YEY6ICZGO,4
678f8761fb533fe0d80118cf,A1W1A78D6C34Y3,5
678f8bdefb533fe0d80119da,A1K1JW1C5CUSUZ,1
678f9a4bfb533fe0d8011e5d,A144LF2QWLG1ZL,5
678f881efb533fe0d8011910,A2ARTDAE0C52E4,1
678f88b3fb533fe0d801193d,A3RX5CXBGLG53N,1
678f895ffb533fe0d8011993,A3K9ZAP1GJXNMF,5
678f8abcfb533fe0d80119c3,A2WRZKSP0QHJC,5
678f8bdefb533fe0d80119da,A2LDKM2CSL924F,1
678f927afb533fe0d8011b44,A2TO2BN3P4C00L,4
678f92fefb533fe0d8011b72,A31YAS6ZMRDBUQ,5
678f8abcfb533fe0d80119c3,A7ZOCIUR386C1,4
678f92fefb533fe0d8011b72,AIULGU2YP8PT3,5
678f9350fb533fe0d8011b95,A3BLUP4H13EZO1,4
678f93fefb533fe0d8011be3,A18Y2ULJ1RPJNW,4
678f93b1fb533fe0d8011bc5,A3SFSEXNWE6YRA,5
678f93fefb533fe0d8011be3,AQWZ7BQRL3FPI,5
678f9457fb533fe0d8011c1b,ASBLZT964CTIZ,5
678f94e6fb533fe0d8011c3e,AY1EG6JHKM51G,5
678f94e6fb533fe0d8011c3e,A21IW4MPGY88BY,5
678f95b6fb533fe0d8011c8e,A2OY8UO9IMJJXB,1
678f8010fb533fe0d801164a,AL7MZ6FLXKSUU,5
678f9602fb533fe0d8011cc0,A1ZCBCVWWU48NX,1
678f97fffb533fe0d8011d40,A237GHKH72VU4M,5
678f989efb533fe0d8011d85,A3CW11P1K72JN4,5
678f997dfb533fe0d8011dff,A1VYFEJM12ZP11,5
678f8010fb533fe0d801164a,AFUUSH2HAFML0,5
678f83e5fb533fe0d8011762,AJVKFSJ6RQTKQ,5
678f8761fb533fe0d80118cf,A2YB7DLC3FOR7W,5
678f9a04fb533fe0d8011e41,A2QNHF6YQIU82P,5
678f9a4bfb533fe0d8011e5d,A18F8DOQ73LXK0,4
678f95b6fb533fe0d8011c8e,A37FC6S2HJSPOM,5
678f94e6fb533fe0d8011c3e,A1IEUUZ3703ZDY,5
678f9cd7fb533fe0d8011f82,A3AXIS0U57D1MH,5
678f927afb533fe0d8011b44,A32EQDWL55S0WY,5
678f9d10fb533fe0d8011f9d,A12SL9O5V47LLL,5
678f9d51fb533fe0d8011faa,A16IT8TUGIIVP6,5
678f7832fb533fe0d801153f,ATEIE93I26LUM,5
678f7ef2fb533fe0d80115f3,A2EZW502SEA2N9,5
678f989efb533fe0d8011d85,AGC7ZTB6RZ2Z9,1
678f8010fb533fe0d801164a,A2LB3D2TGD32P6,5
678f8062fb533fe0d801166d,A1UVI5ZUG7C3M8,1
678f811efb533fe0d80116b7,A23QOAXJSWIBS6,4
